ligne,rating,themes,plies_historique,nb_coups_legaux,coup_reseau,reussi_reseau,p_correct_reseau,rang_correct_reseau,value_reseau,coup_recherche,reussi_recherche,part_visites_correct,duree_s,erreur
2206,2256,advantage clearance long middlegame sacrifice,28,49,a1d1,False,0.0008212231400700426,16,0.08618337661027908,c2a4,False,0.0,5.280386200000066,
2208,1927,advantage fork opening short,25,30,d8a5,False,0.15950850861020047,3,-0.020219236612319946,d8d5,True,0.9471428394317627,5.083062199992128,
2210,2098,crushing middlegame pin short,50,43,e1e6,False,0.22133024374636032,2,-0.5936798453330994,h6g5,True,0.9085714221000671,4.8378087999881245,
2212,1926,advantage defensiveMove middlegame pin veryLong,57,4,g8h7,True,0.42770627415835843,1,-0.3478722870349884,g8h7,True,0.8557142615318298,4.295602999976836,
2214,2266,crushing discoveredAttack long middlegame,47,35,c8b7,True,0.4562654418391227,1,-0.9175248742103577,c8b7,True,0.9785714149475098,3.5066772999998648,
2216,2083,advancedPawn advantage discoveredAttack endgame fork long master,66,38,b2b4,False,0.05948935295213192,6,-0.6214396357536316,f6f7,True,0.9442856907844543,5.10878040001262,
2218,2010,advantage attraction endgame fork sacrifice veryLong,65,34,c2e3,True,0.3391687584187746,1,-0.6378244161605835,e5a5,False,0.15571428835391998,4.459062200010521,
2220,2226,crushing deflection endgame fork long,42,45,e5c3,False,0.01119578939079622,10,0.8261732459068298,e5g7,True,0.2785714268684387,5.005827200016938,
2222,2089,endgame long mate mateIn3 queenEndgame,111,28,f5d3,False,0.06176467530116705,5,-0.0012273706961423159,f5f1,True,0.9228571653366089,0.6723908999993,
2224,2025,advancedPawn advantage attraction deflection master middlegame queensideAttack short,53,33,b6e3,False,0.03880109910218777,5,0.690596342086792,c3c2,True,0.7785714268684387,5.07091009998112,
2226,2068,advantage middlegame pin sacrifice short,51,46,g6f5,False,0.04295768151019965,6,0.3226584792137146,f8f3,True,0.5357142686843872,5.152312299993355,
2228,2061,endgame exposedKing long mate mateIn3,107,27,d4e2,False,0.40039963524274225,2,-0.9240731596946716,d4f3,True,0.9742857217788696,0.28018850000808015,
2230,1967,advantage capturingDefender deflection endgame intermezzo long sacrifice,57,35,d2c2,False,0.18161379139580414,2,0.10547839850187302,a4c2,True,0.9714285731315613,4.7139033999992535,
2232,2126,crushing deflection long middlegame pin,51,37,f8f3,False,0.2865845687347403,2,0.022678328678011894,h4h2,True,0.9700000286102295,4.9975436000095215,
2234,2215,advantage defensiveMove endgame hangingPiece quietMove veryLong,80,36,a6c8,True,0.5676352600209928,1,-0.5983445644378662,a6c8,True,0.9857142567634583,5.056180799991125,
2236,2038,advancedPawn crushing endgame long promotion sacrifice,64,22,c2c3,False,0.132234458520432,5,0.12423143535852432,c2c3,False,0.012857142835855484,5.26370089998818,
2238,2317,advantage long middlegame pin quietMove,52,41,e1e3,True,0.71066254993455,1,-0.566752552986145,e1e3,True,0.9814285635948181,2.2752754999964964,
2240,2250,advantage endgame fork short,118,33,f1f4,False,0.1031532263562903,5,0.03744067624211311,d5b5,True,0.9371428489685059,5.375474400003441,
2242,1957,advantage fork long middlegame,27,3,c8e6,True,0.7910696994262506,1,-0.38926398754119873,c8e6,True,0.9942857027053833,5.166874199989252,
2244,2179,advantage defensiveMove fork long opening,17,29,a8c8,True,0.47296587975305765,1,0.07155684381723404,a8c8,True,0.9728571176528931,5.176718899980187,
2246,1972,crushing discoveredAttack long middlegame,54,28,b5c6,True,0.9545562579248852,1,-0.9854083061218262,b5c6,True,0.9957143068313599,5.173680899984902,
2248,2041,advantage intermezzo master opening pin veryLong,20,37,b5c6,True,0.3574113796439216,1,-0.27353689074516296,f4e5,False,0.10285714268684387,5.239595699997153,
2250,2273,advantage fork middlegame veryLong,39,38,a8d8,False,0.20968058230148234,2,0.32715553045272827,f5h4,True,0.9614285826683044,5.401322899997467,
2252,1959,advantage clearance middlegame pin veryLong,69,32,e3h3,True,0.9202315202542336,1,-0.6513465642929077,e3h3,True,0.9957143068313599,4.755820799997309,
2254,1940,advantage middlegame pin short,61,39,e7d6,True,0.36477184507712945,1,-0.4607851207256317,e7d6,True,0.9657142758369446,4.467395799991209,
2256,1975,advantage deflection endgame master short,78,37,c1h6,False,0.017720180098429503,9,-0.4593087434768677,g1g7,True,0.677142858505249,5.0984671000042,
2258,2177,advantage deflection endgame short,91,38,g4g1,False,0.005174118529859426,7,0.0013208640739321709,g4g1,False,0.0,5.04551550000906,
2260,1922,collinearMove crushing discoveredAttack discoveredCheck kingsideAttack middlegame short,49,33,h3g4,False,0.10225244519518487,3,0.5218767523765564,g2g4,True,0.9585714340209961,3.4064095999929123,
2262,1901,advantage endgame fork master short,65,46,d5c4,False,0.0668525825413196,3,0.45952966809272766,d3e1,True,0.8557142615318298,5.414558999997098,
2264,2075,crushing kingsideAttack middlegame pin sacrifice short,42,60,e1e8,False,0.0025507926032062055,6,0.8035392165184021,e1e8,False,0.0,5.189081500022439,
2266,1947,advantage discoveredCheck doubleCheck kingsideAttack long opening,24,44,e2c4,True,0.8295269032803952,1,-0.35252925753593445,e2c4,True,0.9942857027053833,4.778808699978981,
2268,2018,advantage deflection middlegame short,56,39,e6g5,False,0.07271702224072236,4,-0.36723020672798157,h2h6,True,0.9428571462631226,4.65590029998566,
2270,2138,advantage fork long middlegame pin,41,33,g7g6,False,0.20164273724838924,2,-0.8245362043380737,a5a3,True,0.9728571176528931,5.151272599992808,
2272,2317,mate mateIn2 middlegame short,34,48,h4g4,True,0.5119015667532893,1,0.21278409659862518,h4g4,True,0.9757142663002014,0.3933656000008341,
2274,2331,advantage collinearMove deflection discoveredAttack discoveredCheck fork middlegame sacrifice veryLong,56,35,h6f5,False,0.26466859481086735,2,-0.1304122358560562,f2f7,True,0.977142870426178,5.072566999995615,
2276,2291,advantage endgame long pin,69,30,c3c1,False,0.0006796488605584703,22,-0.8724013566970825,c3c1,False,0.0,4.9340766000095755,
2278,2232,crushing exposedKing fork long master middlegame,46,50,e5f7,False,0.22484262788833145,2,-0.4110103249549866,e5g6,True,0.9100000262260437,4.882426900003338,
2280,2253,advantage middlegame quietMove sacrifice veryLong,48,42,e4f2,False,0.02988897750729821,6,-0.39906930923461914,e4f6,True,0.800000011920929,1.4091049999988172,
2282,2055,advantage long middlegame sacrifice,54,40,e2f2,False,0.01045485613517543,13,-0.27581214904785156,e2f2,False,0.21571429073810577,4.3477530000091065,
2284,2257,advantage endgame pin short,72,39,e5d4,False,0.2840604339131831,2,-0.05112137272953987,e5d4,False,0.25999999046325684,5.15292649998446,
2286,2164,crushing discoveredAttack discoveredCheck fork long middlegame sacrifice,46,44,e2f3,False,0.0007804116184901585,13,-0.2982792556285858,c3c4,False,0.0,5.144116899988148,
2288,2202,advantage capturingDefender master masterVsMaster middlegame short,42,31,e5e1,False,0.001416191976919354,9,0.07373207807540894,e5e1,False,0.0,5.142502400005469,
2290,2132,crushing middlegame pin quietMove short,53,29,h8e8,False,0.11426611413842988,3,-0.6349173784255981,c7a5,False,0.3700000047683716,4.612373799987836,
2292,1934,advantage discoveredAttack master middlegame short,46,40,g4g5,False,0.00037362903538572186,16,-0.7074389457702637,g4g5,False,0.0,5.163952800008701,
2294,2050,advantage interference middlegame short,45,43,c8a6,True,0.8581075941981761,1,-0.9366579055786133,c8a6,True,0.991428554058075,4.151558599987766,
2296,2172,advantage endgame long pin,64,39,g2g4,False,0.021624318956112006,10,-0.2767069935798645,f5h5,True,0.7471428513526917,5.218763599987142,
2298,1982,advantage defensiveMove fork long middlegame pin,57,46,e8e1,True,0.34732974343892914,1,-0.4539169371128082,e8e1,True,0.9200000166893005,4.833581400016556,
2300,2333,advancedPawn crushing deflection endgame promotion rookEndgame veryLong,88,22,d6d7,False,0.011537103143419644,3,0.2583344578742981,d6d7,False,0.0028571428265422583,5.208867199980887,
2302,2069,advantage fork middlegame veryLong,49,43,d5h1,False,0.33655952731844274,2,-0.0374743826687336,c4e5,False,0.2542857229709625,4.917617200000677,
2304,2307,advantage endgame fork short,66,38,d8d6,True,0.5610884763120338,1,0.061710309237241745,d8d6,True,0.7542856931686401,4.724324000009801,
2306,2064,advantage endgame long pin quietMove,57,24,b2a2,False,0.2478874290828548,2,-0.8396502733230591,g8c8,True,0.6128571629524231,5.450615600013407,
2308,1917,crushing endgame fork short,85,34,b2c3,False,0.07225627619201325,3,0.47488701343536377,b2a3,True,0.9328571557998657,5.306970200006617,
2310,2099,advantage endgame fork long pin sacrifice,65,28,g6h5,False,0.22101062553047635,2,-0.6631565690040588,d5f3,True,0.9642857313156128,5.347879400011152,
2312,2005,crushing discoveredAttack discoveredCheck exposedKing long middlegame,44,34,g7f6,False,0.004915640584821834,15,0.04133584722876549,g7f6,False,0.0,4.879009099997347,
2314,2028,advancedPawn advantage discoveredAttack discoveredCheck long middlegame,74,52,f1f8,False,0.2395187358403577,2,-0.7050043940544128,d5d6,True,0.9700000286102295,4.974072399985744,
2316,2260,crushing fork middlegame pin veryLong,18,27,a3c5,False,0.12280882415595872,2,-0.1255553513765335,e2b5,True,0.9528571367263794,5.10746879997896,
2318,1980,crushing hangingPiece master middlegame short,54,2,g1g2,True,0.9563473353383307,1,-0.4221878945827484,g1g2,True,0.9985714554786682,4.674465300020529,
2320,2149,advantage attraction endgame sacrifice skewer veryLong,67,30,f7g6,False,0.00020938974800358817,14,0.6678292751312256,f7g6,False,0.0,5.047928099986166,
2322,2256,advantage discoveredAttack long middlegame,48,34,a3b4,True,0.5677004878418932,1,-0.9667941927909851,a3b4,True,0.977142870426178,5.138494899991201,
2324,2333,advantage hangingPiece opening short,13,3,e8f7,True,0.9874004130024692,1,0.09082755446434021,e8f7,True,0.9985714554786682,5.350887099979445,
2326,2087,crushing middlegame pin short,40,44,d5f6,True,0.4740319560572158,1,-0.061743710190057755,d5f6,True,0.9114285707473755,4.988072999985889,
2328,2098,attraction exposedKing kingsideAttack long mate mateIn3 middlegame,28,41,h6g7,True,0.455645690013072,1,-0.1763615757226944,h6g7,True,0.9800000190734863,0.3657879999955185,
2330,2111,crushing deflection endgame short,58,22,h4f5,False,0.27672967075147054,2,0.35104796290397644,h4g6,True,0.8557142615318298,4.895771399984369,
2332,2200,crushing deflection endgame exposedKing long,58,41,h2h3,False,0.1983824166996547,3,-0.11140953749418259,c3e5,True,0.9100000262260437,4.01140660000965,
2334,2072,advantage discoveredAttack discoveredCheck endgame short,96,2,h5g5,True,0.9588777317915612,1,-0.01881100982427597,h5g5,True,0.9957143068313599,5.0435220999934245,
2336,2012,mate mateIn2 middlegame short,65,26,b6d5,True,0.40790358816039407,1,-0.9231463074684143,b6d5,True,0.9857142567634583,0.21756980000645854,
2338,2075,advantage middlegame pin short,80,37,d3d7,False,0.054869037637198706,7,-0.10919713228940964,h4g6,True,0.9399999976158142,5.192452399991453,
2340,2106,cornerMate mate mateIn2 middlegame short,70,29,d1d8,False,0.0511767963487929,3,-0.7443926930427551,d1d8,False,0.0028571428265422583,5.207659300009254,
2342,2125,advancedPawn advantage deflection endgame long promotion,74,10,c5d4,False,0.1539520709782246,2,-0.22487618029117584,c5d4,False,0.019999999552965164,5.273907799972221,
2344,2173,crushing endgame fork long pin,87,24,c3a5,False,0.020672808601909905,5,-0.5220893025398254,c3d2,False,0.0028571428265422583,5.46057799999835,
2346,2071,bishopEndgame crushing endgame quietMove trappedPiece veryLong,85,10,g7h7,False,0.03249055942015836,2,-0.5315473675727844,g7h7,False,0.14571428298950195,5.192295499989996,
2348,2132,attraction crushing middlegame short,33,41,c6g2,True,0.5213522936522267,1,0.05734839290380478,c6g2,True,0.9685714244842529,5.164151300006779,
2350,1995,crushing discoveredAttack fork middlegame veryLong,38,35,f4e5,True,0.9049308173708531,1,0.22170735895633698,f4e5,True,0.9942857027053833,4.410182200022973,
2352,1921,advantage long middlegame pin,33,45,f6e4,True,0.783322862134524,1,-0.21805475652217865,f6e4,True,0.9900000095367432,5.224576000007801,
2354,2177,advantage discoveredAttack long middlegame,40,35,d1d7,False,0.014614846180033968,2,-0.060899507254362106,d1d7,False,0.0028571428265422583,5.033264500001678,
2356,2105,crushing endgame hangingPiece master rookEndgame short,85,8,d3e4,True,0.9625681776784394,1,-0.3516603410243988,d3e4,True,0.9957143068313599,4.950240000005579,
2358,2027,crushing endgame long sacrifice skewer,51,32,h6g7,False,0.000686700713539826,8,-0.47728431224823,h6g7,False,0.0,5.4648310000193305,
2360,2318,kingsideAttack long mate mateIn3 middlegame,36,48,d5e7,False,0.052029855206617064,3,0.22749941051006317,d5e7,False,0.0071428571827709675,4.762576300010551,
2362,1970,crushing endgame fork long,75,31,a3d6,False,0.3698085474334699,2,-0.3595886528491974,f8d6,True,0.7457143068313599,5.1756053999997675,
2364,2025,crushing deflection endgame long,65,29,c6f3,False,0.14430497494680156,2,-0.6933479905128479,g7g2,True,0.5042856931686401,4.873548000003211,
2366,1949,kingsideAttack master masterVsMaster mate mateIn2 middlegame pin short,30,40,h6h7,False,0.10082333808577586,3,-0.14575430750846863,h5g6,True,0.9700000286102295,0.19746020002639852,
2368,2098,advantage endgame fork short,62,42,d5e5,False,0.19364783950163303,3,-0.7970500588417053,d5b7,True,0.9671428799629211,5.261208299983991,
2370,2097,long mate mateIn3 middlegame operaMate sacrifice,55,27,h5h3,True,0.2024886346021618,1,-0.2769041955471039,h5h3,True,0.977142870426178,0.31540469999890774,
2372,2100,advantage middlegame sacrifice short,27,45,h7h6,False,0.0005381830026464648,19,-0.22346851229667664,h7h6,False,0.0,5.047416699992027,
2374,2013,attraction crushing kingsideAttack middlegame sacrifice short,43,34,d8h4,False,0.023214693004848536,4,-0.6574727296829224,d8h4,False,0.16428571939468384,4.829653099994175,
2376,2292,crushing endgame long skewer,150,25,b6b5,False,0.005474612854076301,14,0.03260650113224983,b6e6,False,0.0,4.883699600002728,
2378,2346,advantage long middlegame trappedPiece,42,41,h1g1,True,0.7072296335019099,1,-0.3943857252597809,h1g1,True,0.9685714244842529,5.008770800021011,
2380,2126,crushing discoveredAttack kingsideAttack long middlegame,44,47,e6d7,True,0.6170934982312405,1,0.12068364769220352,e6d7,True,0.9557142853736877,4.668892400019104,
2382,1952,mate mateIn2 middlegame sacrifice short,63,41,b3b2,False,0.12764944188243482,2,0.09101370722055435,b3a3,True,0.9714285731315613,0.20786159997805953,
2384,2338,advantage clearance middlegame pin short,29,49,b4b5,True,0.22789598149267487,1,0.2980496883392334,b4b5,True,0.9399999976158142,4.8770290999964345,
2386,2069,advantage deflection fork long middlegame sacrifice,37,50,e5f6,False,0.19665951893252376,3,-0.16676682233810425,f8f2,True,0.9628571271896362,4.722323399997549,
2388,2018,advantage capturingDefender discoveredAttack middlegame short,30,35,h2h3,False,0.03131270544832157,5,-0.023025887086987495,f3e5,True,0.8671428561210632,5.171077700011665,
2390,2072,crushing hangingPiece master middlegame short superGM,29,36,h8h7,True,0.9242149529033614,1,0.27637335658073425,h8h7,True,0.9957143068313599,5.193886599998223,
2392,2064,advantage discoveredAttack discoveredCheck interference long middlegame,46,44,b3c4,False,0.2672737829342968,2,-0.7909573316574097,b3d5,True,0.6485714316368103,5.277607700001681,
2394,2178,advantage attraction fork long middlegame,43,40,h4f6,False,0.0026924545294822297,9,-0.6626176834106445,d4f2,False,0.0,5.287437799997861,
2396,2110,long mate mateIn3 middlegame pillsburysMate sacrifice,55,36,e5d3,False,0.06646203963889373,4,-0.8444194793701172,e5c6,True,0.8799999952316284,0.6924099999887403,
2398,2277,crushing endgame sacrifice short,78,2,g1h2,True,0.7772021152055828,1,0.4665997326374054,g1h2,True,0.991428554058075,4.648691100010183,
2400,2175,crushing deflection endgame queensideAttack short,60,26,a7a8,True,0.6062729520608786,1,0.4049282371997833,a7a8,True,0.8399999737739563,4.794381099985912,
2402,2169,crushing endgame fork long,60,26,d8e8,False,0.18055076517586718,2,0.46523749828338623,b6c5,True,0.9471428394317627,5.243172800022876,
2404,1965,crushing deflection endgame master short,78,34,d4c4,False,0.0003067430511099507,24,0.42461803555488586,d4d2,False,0.0,5.037319199997,
2406,2308,advantage defensiveMove hangingPiece middlegame short,33,42,d7b5,False,0.34477957330416503,2,-0.04409833997488022,e6d5,True,0.941428542137146,5.166223000007449,
2408,1916,attraction crushing master middlegame sacrifice short,21,40,g4h6,False,0.003514361751229691,4,-0.35874253511428833,g4h6,False,0.0,5.238333200017223,
2410,2089,attraction mate mateIn5 middlegame sacrifice veryLong,69,32,b4d6,False,0.019352866218563705,6,-0.9581122398376465,b4a5,False,0.04285714402794838,2.9184855000057723,
2412,2016,crushing endgame long skewer,82,23,f6e5,False,0.04409217326929522,5,-0.6016698479652405,f6e6,False,0.0057142856530845165,4.950394599989522,
2414,2093,advantage middlegame short trappedPiece,23,41,e8e7,False,0.14440098969724616,3,-0.1472836136817932,c7c6,True,0.9700000286102295,4.973087799997302,
2416,1988,crushing deflection endgame short,83,19,a2a1,True,0.8214395911641155,1,0.6138154864311218,a2a1,True,0.991428554058075,4.087944500002777,
2418,1950,crushing endgame rookEndgame short skewer,71,19,b2b4,True,0.5502078798269912,1,-0.17583009600639343,b2b4,True,0.9714285731315613,5.201435800001491,
2420,2083,crushing middlegame sacrifice short,31,42,e8c8,False,0.0050055564623028665,12,-0.5263046026229858,e8c8,False,0.0,5.20480849998421,
2422,1904,advantage deflection middlegame short,19,46,e6d5,False,0.1433177548090899,3,0.431018590927124,b6a5,True,0.9528571367263794,5.108437899994897,
2424,2208,crushing fork middlegame short,57,32,f4g4,False,0.1922142107101109,2,0.2777203321456909,f6g4,True,0.9528571367263794,5.0863526000175625,
2426,2085,advantage discoveredAttack long middlegame,26,48,e5f6,False,0.026833880934985756,7,-0.04619957134127617,e5f6,False,0.009999999776482582,5.024681100010639,
2428,2334,advantage hangingPiece middlegame veryLong,42,38,a5e5,True,0.6406526914184496,1,0.2964852750301361,a5e5,True,0.9757142663002014,5.120527099992614,
2430,2135,clearance crushing middlegame sacrifice veryLong,54,38,d1d5,True,0.18895446740448035,1,0.18373551964759827,d1d5,True,0.8757143020629883,1.747655199986184,
2432,2013,advantage endgame long pin,61,26,e8e1,True,0.3395464575211628,1,-0.9656559824943542,e8e1,True,0.9814285635948181,0.7246389999927487,
2434,2235,mate mateIn2 middlegame sacrifice short,36,41,h5e5,False,0.18869743198211777,3,0.3671374022960663,e1e5,True,0.9700000286102295,0.2020005999947898,
2436,2121,advantage endgame long pin,51,32,f7f3,True,0.41686021472192814,1,-0.7265351414680481,f7f3,True,0.9814285635948181,2.746871999988798,
2438,1974,crushing interference long middlegame sacrifice,49,32,d8d4,True,0.3871749107508266,1,-0.5125502347946167,d8d4,True,0.9742857217788696,4.817362699977821,
2440,1921,advantage discoveredAttack middlegame pin short,45,43,f5e4,True,0.24669382200059575,1,-0.16786380112171173,f5e4,True,0.9714285731315613,5.031884900003206,
2442,2265,crushing discoveredAttack discoveredCheck interference kingsideAttack long middlegame,42,33,f5g6,True,0.505717401194675,1,-0.5403623580932617,f5g6,True,0.977142870426178,5.1549627000058535,
2444,2052,mate mateIn2 middlegame short,57,28,d8b6,True,0.49299371084950444,1,0.32503584027290344,d8b6,True,0.9714285731315613,0.6136271999857854,
2446,2089,advantage defensiveMove kingsideAttack middlegame sacrifice veryLong,46,43,e2g4,False,0.008828099758859714,10,0.1964912712574005,h2h4,False,0.0,5.204564200015739,
2448,1962,advancedPawn crushing deflection endgame exposedKing promotion rookEndgame veryLong,89,13,e4e3,True,0.4522058262666877,1,0.28021520376205444,e4e3,True,0.7114285826683044,4.926829100004397,
2450,2235,advantage capturingDefender intermezzo long opening sacrifice,31,37,g5f4,False,0.002428375620905968,9,-0.4829505383968353,c5c4,False,0.0,5.123957000003429,
2452,2226,crushing deflection middlegame queensideAttack short,38,46,c4c7,False,0.06527879969776072,4,-0.3656279444694519,d4a7,True,0.9528571367263794,4.840901900024619,
2454,2188,crushing endgame fork long master,55,41,f3f4,False,0.10671623742174689,3,0.15521565079689026,f3c3,True,0.918571412563324,5.276164600014454,
2456,1986,crushing discoveredAttack discoveredCheck endgame long sacrifice,69,27,a6a5,False,0.004629237981190516,20,0.4443916082382202,c8c7,False,0.0,5.222928800008958,
2458,2134,crushing discoveredAttack middlegame short,35,40,d8h4,False,0.02085907864771925,3,-0.6123358607292175,d6g3,True,0.7628571391105652,4.983146599988686,
2460,2123,advantage defensiveMove hangingPiece middlegame short,39,27,e3f4,False,0.18459857993822973,3,-0.3875817656517029,e6c4,False,0.25285714864730835,4.5989838000095915,
2462,2141,endgame long mate mateIn3 sacrifice,73,33,a4d4,False,0.011749234529699414,4,0.2788392901420593,a4d4,False,0.004285714123398066,5.38908029999584,
2464,2203,crushing long middlegame pin,42,50,c3d5,True,0.40025902640885835,1,-0.37424033880233765,c3d5,True,0.9728571176528931,5.237750200001756,
2466,1907,attraction mate mateIn2 middlegame pin sacrifice short,50,45,d3e5,False,0.004970434987530618,5,-0.5875434875488281,d3e5,False,0.0,5.266393700003391,
2468,2210,crushing discoveredAttack discoveredCheck endgame fork long,62,21,c8a6,False,0.009513678673201222,9,-0.01873946376144886,c8a6,False,0.0028571428265422583,5.145887599996058,
2470,1931,kingsideAttack mate mateIn2 middlegame short,43,36,c5f2,True,0.864615100991342,1,-0.6252411603927612,c5f2,True,0.9928571581840515,0.21043780000763945,
2472,2024,crushing exposedKing fork middlegame sacrifice veryLong,35,39,g4h2,False,0.01112203925821667,6,-0.5866284966468811,h5h4,False,0.0028571428265422583,4.985300699976506,
2474,2051,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,28,47,h6e3,False,0.027358578718183438,5,-0.3890758156776428,h6d2,False,0.0057142856530845165,5.121905200008769,
2476,2070,advantage discoveredAttack middlegame veryLong,25,34,c6a5,True,0.3999027329287548,1,-0.7999199628829956,c6a5,True,0.8142856955528259,5.156806799990591,
2478,2148,crushing endgame exposedKing sacrifice veryLong,70,4,e5c5,True,0.7660508194804113,1,-0.31865137815475464,e5c5,True,0.9900000095367432,3.9055803999945056,
2480,2055,intermezzo kingsideAttack long mate mateIn3 middlegame sacrifice,37,52,h4g5,False,0.07407400815915281,5,0.17057494819164276,e5f3,True,0.949999988079071,0.4364955000055488,
2482,2125,advantage hangingPiece middlegame short,37,41,d8d3,True,0.7868611357223771,1,0.8523180484771729,d8d3,True,0.9857142567634583,5.18574549999903,
2484,2136,crushing long middlegame sacrifice,55,41,e6e2,False,0.0002163762621956875,33,0.26663684844970703,e6f5,False,0.0,5.393239700002596,
2486,2176,crushing deflection endgame long rookEndgame,123,19,c3c4,False,0.2591238666205382,2,0.09310548007488251,f7f5,True,0.941428542137146,4.780233900004532,
2488,2019,attraction crushing fork middlegame veryLong,48,34,f3d4,False,0.2100590124421669,3,-0.45004647970199585,a7a8,True,0.927142858505249,5.205721300008008,
2490,2060,discoveredAttack mate mateIn5 middlegame pin sacrifice veryLong,50,33,h5g6,False,0.16483540890511852,3,0.45831310749053955,f5h6,True,0.7471428513526917,4.682029500021599,
2492,2093,crushing discoveredAttack endgame master veryLong,78,32,e5e8,True,0.5410550097418507,1,0.4115011394023895,e5e8,True,0.9671428799629211,5.168170899996767,
2494,2109,crushing middlegame sacrifice short,66,40,g1h1,False,0.05922139503141098,5,-0.10196854919195175,e4e5,True,0.9457142949104309,4.732788199995412,
2496,2291,crushing endgame hangingPiece long,78,15,f4f3,True,0.5210378281238596,1,-0.30989915132522583,f4f3,True,0.9800000190734863,4.829001600010088,
2498,2052,advancedPawn bishopEndgame capturingDefender crushing endgame veryLong,90,6,e4f4,False,0.11673872564696472,4,-0.76917564868927,g4g5,True,0.9585714340209961,5.080978399986634,
2500,1163,endgame mate mateIn2 short,61,37,b4b3,True,0.5326169538809721,1,-0.19261868298053741,b4b3,True,0.9857142567634583,0.11109639998176135,
2502,1434,backRankMate master mate mateIn2 middlegame sacrifice short,44,28,d2f4,False,0.11732332569903561,2,-0.8800567984580994,d2d8,True,0.9657142758369446,0.23217750000185333,
2504,1011,kingsideAttack mate mateIn2 middlegame short,59,31,g5f3,True,0.8598178719325469,1,0.05255506932735443,g5f3,True,0.9957143068313599,0.0669546999852173,
2506,1154,mate mateIn1 middlegame oneMove,40,40,h6g7,True,0.7979849684439821,1,0.3977067172527313,h6g7,True,0.9857142567634583,0.12457220000214875,
2508,1266,crushing endgame master pin short,69,34,d6f4,False,0.18263127434052884,3,-0.16563986241817474,h5g3,True,0.9614285826683044,4.686523699987447,
2510,1343,advantage attraction endgame exposedKing fork long,45,37,e8e1,True,0.5818725515738083,1,-0.8384371399879456,e8e1,True,0.9814285635948181,5.210097000002861,
2512,1401,endgame mate mateIn2 operaMate short,113,27,c3h3,True,0.8269291212443602,1,-0.2590237557888031,c3h3,True,0.9928571581840515,0.16112520001479425,
2514,1181,crushing discoveredAttack discoveredCheck endgame master short,107,25,e5e4,True,0.40998952249987974,1,-0.2719244956970215,e5e4,True,0.9685714244842529,5.04386199999135,
2516,1344,kingsideAttack long mate mateIn3 middlegame sacrifice,49,36,h5h2,True,0.7886680352600617,1,-0.9414067268371582,h5h2,True,0.854285717010498,4.695748099999037,
2518,1212,mate mateIn1 middlegame oneMove,22,47,e4d2,False,0.20647775802168278,3,0.5244002938270569,e4c5,True,0.9442856907844543,0.30930399999488145,
2520,1025,advantage endgame master short skewer,35,21,a8b8,False,0.20465345166698296,2,-0.4656519889831543,a8a1,True,0.9714285731315613,5.165597500017611,
2522,1158,mate mateIn1 middlegame oneMove,63,46,c1e1,True,0.3326890079216633,1,-0.45857879519462585,c1e1,True,0.977142870426178,0.16305020000436343,
2524,1217,master mate mateIn1 middlegame oneMove,42,39,e6d7,False,0.4511844123936587,2,0.2287215143442154,b7d7,True,0.9800000190734863,0.1305694000038784,
2526,1217,endgame fork mate mateIn2 short,51,24,f6f2,True,0.6633204481685542,1,0.34254100918769836,f6f2,True,0.991428554058075,1.2599274000094738,
2528,1047,endgame mate mateIn2 short,64,38,c1f1,False,0.33122866617540847,2,-0.5880586504936218,g4h5,True,0.9785714149475098,0.14903159998357296,
2530,1080,advancedPawn advantage deflection endgame pin promotion rookEndgame short,84,15,f1e2,False,0.005913363664504425,13,-0.20339281857013702,a7a8,False,0.0,5.154157099983422,
2532,1225,hangingPiece kingsideAttack master masterVsMaster mate mateIn1 middlegame oneMove,41,55,d3f1,True,0.7236381741184377,1,0.4104476273059845,d3f1,True,0.9828571677207947,0.11440619998029433,
2534,1424,advantage endgame fork long,55,38,e7e2,False,0.2598954359092766,2,-0.6028739213943481,b2b1,True,0.941428542137146,5.155407999991439,
2536,1378,advantage fork middlegame pin short,32,34,d1h5,True,0.49936355504955404,1,-0.6188910007476807,d1h5,True,0.9857142567634583,5.075398899993161,
2538,1375,advantage master middlegame pin queensideAttack short,53,34,b3a4,False,0.020304197645602217,5,0.10546700656414032,c4a3,True,0.727142870426178,4.894916299992474,
2540,1315,mate mateIn1 middlegame oneMove,34,52,g5f3,False,0.14090588342989008,3,-0.13408032059669495,c2h7,True,0.9657142758369446,0.2054741999891121,
2542,1013,advantage endgame fork long,85,14,g7g5,False,0.1917860916829803,2,-0.694234311580658,e5c4,True,0.9614285826683044,5.2477794000005815,
2544,1137,deflection kingsideAttack mate mateIn2 middlegame short,23,35,e1f2,True,0.38877341132170906,1,0.18314900994300842,e1f2,True,0.9800000190734863,0.14581950000138022,
2546,1246,kingsideAttack mate mateIn1 middlegame oneMove,19,48,h5f3,False,0.34445367690652484,2,0.674605131149292,h5h2,True,0.9657142758369446,0.2172248999995645,
2548,1340,crushing fork opening short,18,36,d4e5,True,0.9152449642768814,1,0.30941644310951233,d4e5,True,0.9957143068313599,5.236405899981037,
2550,1005,master mate mateIn1 middlegame oneMove pin,36,37,c3c4,False,0.21652096727710013,2,0.2121630162000656,e1e8,True,0.9728571176528931,0.1552988000039477,
